Image_Path,Label,Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6
28-05-2024/Negative for intraepithelial lesion\4755.png,Negative,0.0008430634601728879,8.512123740483162e-10,1.4332839357423428e-13,8.750842737841784e-13,-1.9054655242988579e-25,-2.249224930753025e-17,2.4441477808621847e-25
28-05-2024/Negative for intraepithelial lesion\4756.png,Negative,0.0008778151955546584,4.315326342035533e-11,7.474188734917951e-14,9.366398689575364e-13,1.0131147429110696e-25,-4.875179606219511e-18,2.261681878337306e-25
28-05-2024/Negative for intraepithelial lesion\4757.png,Negative,0.0008486123258632898,5.832007811074763e-10,8.426264747377485e-13,3.098831606348633e-13,-1.126124194725719e-25,-6.5402767024945e-18,-1.113227527999945e-25
28-05-2024/Negative for intraepithelial lesion\4758.png,Negative,0.000679412624259833,2.7212298174698284e-10,1.2258513928196565e-13,1.3368524492829484e-13,-1.5828071662812083e-26,-2.2021491930270983e-18,-6.507776958818805e-27
28-05-2024/Negative for intraepithelial lesion\4759.png,Negative,0.0007557689252872903,9.908256642117085e-11,1.7585875245692948e-13,4.820896019266264e-13,-8.942211378136286e-26,4.488914096641616e-18,-1.0820056671778814e-25
28-05-2024/Negative for intraepithelial lesion\4760.png,Negative,0.0007301085985934424,8.250983680936583e-10,2.2433690445131094e-13,1.0283542886942436e-12,-2.992025687749898e-25,-2.653264258342182e-17,-3.9299320455619984e-25
28-05-2024/Negative for intraepithelial lesion\4804.png,Negative,0.0009187999937567503,3.14255208707044e-09,1.452133602160695e-11,1.177436221579424e-11,1.3020670739608054e-22,-2.5729635048037756e-16,-8.215872284860081e-23
28-05-2024/Negative for intraepithelial lesion\4805.png,Negative,0.0007459636741777762,9.326553549899856e-12,1.5209883673357714e-13,1.5440881506205542e-13,-2.362372494158249e-26,3.4805347247343266e-20,-1.3639955746182717e-27
28-05-2024/Negative for intraepithelial lesion\4806.png,Negative,0.0007196983818046848,2.469337767804854e-10,2.6733717847089113e-13,2.218287986553141e-13,-1.711738819214436e-26,-2.765485483631689e-18,-5.1236531679440266e-26
28-05-2024/Negative for intraepithelial lesion\4807.png,Negative,0.0008575613831466472,5.338727811779946e-10,1.0953391695266192e-12,1.073046690803463e-12,1.1402649437487613e-24,-5.63918906079787e-18,-2.3049566368963647e-25
28-05-2024/Negative for intraepithelial lesion\4808.png,Negative,0.0009760082808853853,3.767400716143908e-09,9.480801555545071e-13,4.759647130962771e-13,3.1498498834860527e-25,2.0610071347071658e-17,5.488469974573431e-26
28-05-2024/Negative for intraepithelial lesion\4809.png,Negative,0.0009738495612204507,1.1962096195137006e-09,1.7849471762680264e-12,6.327347214995576e-13,6.367408121863075e-25,1.6014745622340722e-17,2.161464657664979e-25
28-05-2024/Negative for intraepithelial lesion\4810.png,Negative,0.0009643726662512316,3.0111177074557323e-10,1.8462309691515718e-13,2.1166171981657047e-12,1.1788509257591116e-24,-3.060559416246663e-17,-6.008457212611853e-25
28-05-2024/Negative for intraepithelial lesion\4826.png,Negative,0.0009256570917214672,5.553520265693692e-10,4.1336364084079275e-12,1.3544778286265646e-12,-1.752639948785984e-24,-2.676254205977309e-17,2.6832977483072202e-24
28-05-2024/Negative for intraepithelial lesion\4827.png,Negative,0.000896717662888756,1.1402665897720102e-10,8.111890370756611e-13,2.8098212561535305e-13,-4.3789185068345884e-26,8.044939738345953e-19,1.2679814043076006e-25
28-05-2024/Negative for intraepithelial lesion\4828.png,Negative,0.0006857489747958039,3.1347435051737724e-12,7.31870472741714e-16,7.184402944358767e-16,-5.207957550168596e-31,-1.2593368590907702e-21,1.3021139047472382e-32
28-05-2024/Negative for intraepithelial lesion\4829.png,Negative,0.0006852010536024205,1.6914739484929216e-13,3.1261259666454003e-15,2.496387502402405e-15,5.5382303176841456e-30,-1.011413914044351e-21,4.238193359778647e-30
28-05-2024/Negative for intraepithelial lesion\4830.png,Negative,0.0006819005843402852,3.86394377126976e-13,1.7392935635186002e-17,5.2385078874152246e-17,-8.100545770285416e-35,8.894922433786371e-24,1.5791639242927437e-33
28-05-2024/Negative for intraepithelial lesion\4831.png,Negative,0.0006838365820239784,1.0356628957911761e-12,1.6545787479115173e-16,1.637382055392874e-16,-2.6716292465869415e-32,8.349631302822365e-23,-3.546214235842497e-33
28-05-2024/Negative for intraepithelial lesion\4832.png,Negative,0.0007002690039482407,2.836858068231035e-13,3.5380860759027635e-15,3.1035857020297947e-15,1.0016614014977933e-29,1.6000392903822446e-21,2.331682144845857e-30
28-05-2024/Negative for intraepithelial lesion\4833.png,Negative,0.0007357689494306545,4.77139890584215e-10,2.4662500875646426e-13,2.8534343020391524e-13,-7.47374315647051e-26,-6.232908350655545e-18,1.2005551240067037e-26
28-05-2024/Negative for intraepithelial lesion\4834.png,Negative,0.000933031051744413,2.4565777854871248e-09,4.044300077175246e-12,1.3971679273054733e-13,7.194936081267216e-26,3.249982370355257e-18,7.650906467124572e-26
28-05-2024/Negative for intraepithelial lesion\4835.png,Negative,0.0009024001074954165,5.621672613788029e-11,1.2604912656042536e-13,4.646023195182149e-13,4.758526324642538e-26,3.470913929032036e-18,-1.0186616893063629e-25
28-05-2024/Negative for intraepithelial lesion\4836.png,Negative,0.0006759815970365091,6.4511450364631e-13,1.8030813469702415e-15,4.1064138722468365e-15,-7.372739492501415e-30,-2.28844029151377e-21,8.396249413932051e-30
28-05-2024/Negative for intraepithelial lesion\4837.png,Negative,0.0008686092797603358,2.532124271063841e-11,2.924835472642569e-13,3.7880967542834205e-14,2.4021994392454394e-27,1.6291136967414523e-19,-3.1824908896818733e-27
28-05-2024/Negative for intraepithelial lesion\4838.png,Negative,0.0008247408197346566,2.3848101069711405e-09,1.6504036009259495e-12,1.2085633335123567e-12,1.3374359479311067e-24,4.025061296770698e-17,-1.0604968678311078e-24
28-05-2024/Negative for intraepithelial lesion\4839.png,Negative,0.000984381867976908,1.071155243919754e-09,8.308433074861195e-13,1.643930239895044e-12,1.4229058424287968e-24,3.3101113751252656e-17,-1.2909505905573908e-24
28-05-2024/Negative for intraepithelial lesion\4840.png,Negative,0.0008575841021241502,1.1174560434610667e-09,1.308217437381034e-14,5.17368946021748e-13,-3.969886147844068e-26,-1.5878416962918397e-17,-1.5351820070728478e-26
28-05-2024/Negative for intraepithelial lesion\4917.png,Negative,0.0017694027353388113,2.0290558362004095e-08,1.0958687227172064e-11,3.2354015226031393e-10,1.708247302097985e-20,4.2998681590994424e-14,-8.906944831401795e-21
28-05-2024/Negative for intraepithelial lesion\4918.png,Negative,0.001020450381363936,5.379799089991148e-10,1.0852318926589489e-11,7.532327568157362e-12,6.6300540466785e-23,1.6200025911166492e-16,-1.555693856342568e-23
28-05-2024/Negative for intraepithelial lesion\4919.png,Negative,0.0009669607508521986,2.767030578031405e-09,9.272012593772103e-12,8.998346282005232e-12,-4.156610396086542e-23,4.462990479040111e-16,7.090719904572431e-23
28-05-2024/Negative for intraepithelial lesion\4920.png,Negative,0.0008593623387955173,7.237359359081381e-09,3.7622517353229e-12,2.1081132666893623e-12,-4.6621048989091306e-24,-1.7479494871249373e-16,-3.675920016412694e-24
28-05-2024/Negative for intraepithelial lesion\4921.png,Negative,0.002072429700582774,3.511927214346507e-09,1.7062282730609052e-10,3.7973796232430223e-10,-8.332801364429967e-20,2.210642773754885e-14,-4.898472284390891e-20
28-05-2024/Negative for intraepithelial lesion\4922.png,Negative,0.0016852569302023284,1.1078928940561695e-07,7.113990225435732e-11,1.1762982048717473e-11,1.7219525427765415e-22,3.198294255746851e-15,-2.9349162079674673e-22
28-05-2024/Negative for intraepithelial lesion\4923.png,Negative,0.0012966422328821161,8.621853901201256e-09,1.7785166774870808e-10,1.949084980211383e-10,9.775903461004083e-21,1.7111347704157713e-14,3.494744677362422e-20
28-05-2024/Negative for intraepithelial lesion\4931.png,Negative,0.0008449098469252216,9.782455194053277e-09,8.872468126305053e-12,1.5257175741550436e-12,-4.82567484225796e-24,1.1810813885533867e-16,-2.86778728997668e-24
28-05-2024/Negative for intraepithelial lesion\4932.png,Negative,0.0008051918747120256,1.9880026734015364e-08,2.430890337503134e-11,7.193114294007266e-12,-2.5117595594330727e-23,-8.755001450086267e-16,9.174066324186738e-23
28-05-2024/Negative for intraepithelial lesion\4933.png,Negative,0.0007495491440497169,8.967953303655009e-10,9.239071538929777e-13,1.6784285389032003e-12,1.810009806976164e-24,-3.9623468301175864e-17,-1.0451843505732621e-24
28-05-2024/Negative for intraepithelial lesion\4934.png,Negative,0.0019639559085266973,1.1625621228063109e-07,4.0351635324481204e-11,1.213771007662325e-10,1.5819550601796862e-21,3.734904231519896e-14,-8.345852077540212e-21
28-05-2024/Negative for intraepithelial lesion\4935.png,Negative,0.002343391986591929,3.011920406415018e-08,4.529583342711378e-10,4.9377048426404313e-11,-4.1075857422164365e-21,8.94708157268457e-16,6.13657112640613e-21
28-05-2024/Negative for intraepithelial lesion\4936.png,Negative,0.0010242992940127846,2.403046390895415e-08,2.2156299752051125e-13,7.83160244428685e-12,-4.97415595477574e-24,9.46542730297711e-16,-9.037926405975917e-24
28-05-2024/Negative for intraepithelial lesion\4937.png,Negative,0.0006946420199002692,3.163639673858942e-09,2.577720841265358e-12,4.483666133022626e-14,1.2773220676615996e-26,-2.3249441989978944e-18,-8.31811824695263e-27
28-05-2024/Negative for intraepithelial lesion\4984.png,Negative,0.0007028461884885785,1.0765775382914193e-10,6.778280564957617e-14,3.0871604675975894e-14,-1.3437260273624576e-27,-2.9780373750206153e-19,4.344317760150104e-28
28-05-2024/Negative for intraepithelial lesion\4985.png,Negative,0.0007255744159210592,1.5918364320778287e-09,1.250581558374615e-12,2.7746029443006164e-13,-6.244855128059234e-26,-8.986407747633792e-18,-1.5103866810118997e-25
28-05-2024/Negative for intraepithelial lesion\5.png,Negative,0.0008133505058230432,3.6350536427177117e-09,1.320900999899865e-12,8.040799336965903e-13,-2.893932337633398e-25,-2.6820273380184523e-17,7.765004635564412e-25
28-05-2024/Negative for intraepithelial lesion\5001.png,Negative,0.0006838021039508664,1.5070094787620543e-11,1.4732629506808198e-14,1.2481244551643919e-14,1.3714173235839072e-29,4.575543086926336e-20,-1.6869279497122286e-28
28-05-2024/Negative for intraepithelial lesion\5002.png,Negative,0.0011602226137913372,4.13144861600218e-09,4.924653720179406e-12,9.391823596681114e-12,6.206352904061225e-23,-5.534340907020398e-16,1.5092797315369135e-23
28-05-2024/Negative for intraepithelial lesion\5070.png,Negative,0.0009091418403370014,2.1890690120678495e-09,1.2828614264992499e-11,9.80317225566637e-13,-3.1113332577536608e-25,4.568425297237836e-17,-3.462530028141805e-24
28-05-2024/Negative for intraepithelial lesion\5071.png,Negative,0.0009472426301013193,1.322888965014033e-09,6.821437710792007e-12,3.4603153604317e-12,1.5205724729379454e-23,3.564151959030993e-17,7.170703928175442e-24
28-05-2024/Negative for intraepithelial lesion\5072.png,Negative,0.0007543574242837711,1.5960132371555289e-09,1.5480902048028906e-12,1.2240594534287186e-12,1.5311526349905367e-25,-1.7472826291002648e-17,1.6780365896598725e-24
28-05-2024/Negative for intraepithelial lesion\5084.png,Negative,0.0006802702035699286,5.500927957482335e-12,1.635915457539443e-14,2.2286821548061982e-14,-3.731560882205211e-28,-4.7162095221939e-20,-2.04570366425184e-28
28-05-2024/Negative for intraepithelial lesion\5085.png,Negative,0.0007031366170106238,4.2693293655931655e-12,9.706277579059623e-14,7.525539129116748e-15,-1.9982569265293557e-28,2.9463276766181235e-21,-3.7918218921808436e-29
28-05-2024/Negative for intraepithelial lesion\5086.png,Negative,0.0008368142139374556,1.686308161688313e-09,5.231442739317525e-13,1.218958358495404e-12,9.355699389001353e-25,2.892398618203835e-17,2.6875310943214295e-25
28-05-2024/Negative for intraepithelial lesion\5087.png,Negative,0.001174310092343283,2.18253770032209e-10,2.2473091020023816e-12,5.833926555900633e-12,-4.482011141974355e-24,7.433960132957125e-18,2.064287129628565e-23
28-05-2024/Negative for intraepithelial lesion\5088.png,Negative,0.000673017144713065,3.4523446948161396e-12,7.080475604363352e-16,5.57609882431968e-15,2.7796920721042146e-30,-1.0343352461047466e-20,-1.0725318002904204e-29
28-05-2024/Negative for intraepithelial lesion\5089.png,Negative,0.0006748605853936219,2.342241702819729e-12,1.203188772615295e-15,1.6734487959959762e-15,-8.949843178775277e-32,-1.0716635436033495e-21,2.3728858022171356e-30
28-05-2024/Negative for intraepithelial lesion\5091.png,Negative,0.0007476923870128394,3.180933028173628e-10,2.984809995495817e-13,2.9299002801174084e-13,-3.622026681005052e-26,-3.1258792758485015e-18,7.870987393312794e-26
28-05-2024/Negative for intraepithelial lesion\5092.png,Negative,0.000723573556196721,1.0532032236466702e-12,1.0091834843732417e-14,8.263983417836115e-15,-6.954885697057905e-29,-7.432049538440427e-21,2.930090293281108e-29
28-05-2024/Negative for intraepithelial lesion\5093.png,Negative,0.0007230934894043915,2.7286008895289654e-12,1.7698272220719068e-15,2.3882217482067683e-14,-8.094921929151225e-29,-3.802018620315229e-20,-1.3249479445008296e-28
28-05-2024/Negative for intraepithelial lesion\5094.png,Negative,0.0007697205068299649,2.767772832601015e-10,1.1828267316556324e-13,1.1222563596886603e-12,-3.9053741325707367e-25,-1.8665201403985582e-17,-1.2110139104108806e-25
28-05-2024/Negative for intraepithelial lesion\5095.png,Negative,0.0007150393023847751,2.2120288993443021e-13,3.576034382546223e-15,4.448369461511983e-15,1.2950931702881712e-29,1.888357594918143e-21,1.2126469842813665e-29
28-05-2024/Negative for intraepithelial lesion\5153.png,Negative,0.0009537910747626384,3.962422476829439e-09,4.256128797686049e-12,2.746998993319483e-12,9.36880575214783e-24,1.167413989947162e-16,6.7096461177978605e-25
28-05-2024/Negative for intraepithelial lesion\5154.png,Negative,0.0013600373220269421,2.1661696336929644e-09,1.54921077892991e-11,3.097924332118995e-12,-2.1108648604515532e-23,-1.381835599354193e-16,3.8760658917123275e-24
28-05-2024/Negative for intraepithelial lesion\5203.png,Negative,0.0006846213676408972,5.50136117895606e-11,2.025574413788983e-14,5.033408137169254e-16,-1.5736915775190221e-30,-3.704583816977725e-21,-3.2642871334586746e-31
28-05-2024/Negative for intraepithelial lesion\5311.png,Negative,0.0006921894199762881,2.91338234685657e-11,4.930828279100985e-14,3.920786357031603e-15,-4.459597271099815e-29,-2.0135613252931265e-20,-3.135498279364703e-29
28-05-2024/Negative for intraepithelial lesion\5312.png,Negative,0.0006794800897207997,6.74607186808292e-14,2.3363431982621657e-15,5.041535218250235e-17,1.3791455628245693e-32,-4.113230281592034e-24,1.0448795011283644e-32
28-05-2024/Negative for intraepithelial lesion\5313.png,Negative,0.0007195355442152861,1.2061015860580092e-09,3.187780109115093e-13,2.4924382453541093e-14,1.9038492942753637e-27,2.0274270496863e-19,1.1450779820148777e-27
28-05-2024/Negative for intraepithelial lesion\5314.png,Negative,0.0006889123636267527,2.5644105997186627e-13,2.0223414031088479e-16,6.109655401440461e-16,-2.016009284982405e-31,3.5111013664827184e-23,-7.401819205887025e-32
28-05-2024/Negative for intraepithelial lesion\5315.png,Negative,0.0007317756672353326,2.756726469463473e-10,2.3431420074330533e-13,1.7164467675487817e-13,-2.4508793138264398e-26,-2.7609424080925054e-18,2.4171071328868157e-26
28-05-2024/Negative for intraepithelial lesion\5316.png,Negative,0.0007090950744485548,1.8224750307942567e-11,1.5255457690264451e-15,2.1039022188628895e-14,-6.244217416270373e-29,-2.902187858647698e-20,-1.0152811955553463e-28
28-05-2024/Negative for intraepithelial lesion\5330.png,Negative,0.0009155260064564244,3.928846706506028e-09,3.1367172836155995e-12,6.352919999037811e-14,-1.4022976204101422e-26,-6.46221118892749e-19,-2.4649835898116197e-26
28-05-2024/Negative for intraepithelial lesion\5331.png,Negative,0.0010850145236601925,5.564651196542171e-10,3.411117483710024e-11,1.1736716417991609e-11,1.371515203600134e-22,-2.0605569341517196e-16,1.9062611807183121e-22
28-05-2024/Negative for intraepithelial lesion\5332.png,Negative,0.001148229803647715,9.351582959486738e-09,4.635470144329033e-12,2.06495212373997e-11,1.393988430211861e-22,-5.883817044766604e-16,-1.4623041276114751e-22
28-05-2024/Negative for intraepithelial lesion\5333.png,Negative,0.0009880666346383823,7.602542324326e-09,3.069746456219483e-11,3.784059471347803e-12,3.819730311705118e-23,1.994849735556485e-16,1.4292941182155556e-23
28-05-2024/Negative for intraepithelial lesion\5334.png,Negative,0.0010612426598386221,1.1456838577683527e-08,2.35766692082457e-11,1.5954233665045566e-11,7.379564959673564e-24,-8.885347202765804e-16,3.0933680929128735e-22
28-05-2024/Negative for intraepithelial lesion\5399.png,Negative,0.0007857999703164001,6.08882148336642e-10,1.9203965082223907e-12,1.054766342643759e-12,9.897479886522505e-25,3.9072467722510045e-18,1.1286762134715546e-24
28-05-2024/Negative for intraepithelial lesion\5470.png,Negative,0.0021904469230581212,2.2727040910659683e-09,7.564206377262426e-10,9.82097733942772e-11,1.1873209296237193e-20,3.744754694889157e-15,-2.3990530351555044e-20
28-05-2024/Negative for intraepithelial lesion\5471.png,Negative,0.0024787713767199485,3.207298826190775e-08,6.322797871863409e-10,1.0212532298394267e-10,2.4899274606500553e-20,8.829152413066815e-15,7.313189867069981e-21
28-05-2024/Negative for intraepithelial lesion\5472.png,Negative,0.0010454236100583558,1.1934532480644307e-08,1.7613756433271474e-11,1.760100528368092e-12,7.732338247787502e-24,2.6598918320143432e-17,-6.02110084202985e-24
28-05-2024/Negative for intraepithelial lesion\5473.png,Negative,0.001920714942242154,3.893426431757091e-09,4.926949819507722e-11,1.0055053695667696e-10,2.821172476167684e-21,-4.825397732386045e-16,6.490663495005851e-21
28-05-2024/Negative for intraepithelial lesion\5474.png,Negative,0.0009594014873738413,2.275424477266764e-09,1.851844470286047e-12,3.170641660264961e-12,7.379900065574002e-24,5.849645474380439e-17,-2.1362195383297107e-24
28-05-2024/Negative for intraepithelial lesion\5475.png,Negative,0.001281260610004864,7.084760619096682e-08,6.091540168092417e-11,4.049872200467365e-11,-1.5243592659896796e-21,-8.810622643613208e-15,1.3124646699838916e-21
28-05-2024/Negative for intraepithelial lesion\5476.png,Negative,0.0009438223681680164,2.7529240795844873e-09,1.5362758494304042e-12,6.391538981367568e-12,7.673014228897531e-24,-1.6957162070869458e-16,-1.8500140783637333e-23
28-05-2024/Negative for intraepithelial lesion\5477.png,Negative,0.0009096450883359041,3.774919265370463e-09,1.184259238119254e-12,2.1995604991994938e-12,-2.8173605256017203e-24,-9.727032967540241e-17,2.1598416919946785e-24
28-05-2024/Negative for intraepithelial lesion\5478.png,Negative,0.0008688808349031378,8.315976985465782e-09,1.594806025337243e-11,3.180998142129536e-12,-7.030297220267926e-24,-5.2851360795573126e-17,2.1538492434233674e-23
28-05-2024/Negative for intraepithelial lesion\5479.png,Negative,0.0010040673913538814,3.559695817910091e-08,9.008667423133756e-11,1.1597357231509497e-11,3.08496490434066e-22,1.0732925547188112e-15,-2.129548293121467e-22
28-05-2024/Negative for intraepithelial lesion\5480.png,Negative,0.0009391448455906232,1.587925667035953e-08,1.1258731663135555e-11,2.0863450055612533e-11,1.498345425695322e-22,3.954910305581223e-16,2.824818011672652e-22
28-05-2024/Negative for intraepithelial lesion\5481.png,Negative,0.0009234960123167776,1.135704265506298e-09,5.925284481790603e-11,1.200579249192568e-13,3.0197271540577704e-25,-3.9883391239107766e-18,-1.0653515063725868e-25
28-05-2024/Negative for intraepithelial lesion\5483.png,Negative,0.001146924073427464,9.585871147236323e-10,6.738428158599913e-13,7.95760163704624e-12,-1.3954645948176632e-23,1.0395737644191792e-16,1.2034076223980996e-23
28-05-2024/Negative for intraepithelial lesion\5484.png,Negative,0.001076781462106072,1.3967623508222882e-08,7.08364771605848e-12,3.2521400203464266e-11,-4.728832610345849e-22,-5.724806884990614e-16,1.4152892858855723e-22
28-05-2024/Negative for intraepithelial lesion\5485.png,Negative,0.0012301937201395121,3.882978666774628e-08,2.502132915293877e-11,4.696898402377745e-11,1.5446524650310062e-21,-9.078965353386964e-15,4.546412389644877e-22
28-05-2024/Negative for intraepithelial lesion\5486.png,Negative,0.0018242066888698415,2.2673691726011844e-08,1.1803458006932783e-10,4.9922130789646416e-11,-2.2777825857881625e-21,-6.55488258059121e-15,-3.0817530491019613e-21
28-05-2024/Negative for intraepithelial lesion\5487.png,Negative,0.0011574606570327708,2.5536924962525064e-08,1.1349869877597543e-10,1.807245651872765e-11,3.564927253090266e-22,4.152423966169118e-16,-7.367923888118411e-22
28-05-2024/Negative for intraepithelial lesion\5488.png,Negative,0.0010473346828903482,3.1202556906310666e-09,2.715224457426753e-11,5.970098124554588e-11,1.1771885480086706e-21,-8.885481998145782e-16,2.0956771436329324e-21
28-05-2024/Negative for intraepithelial lesion\5489.png,Negative,0.0020649481661435794,5.654879610648523e-08,7.757567081567983e-10,3.771855806645395e-10,3.541726334215022e-20,7.681236321626309e-14,2.0093312236736394e-19
28-05-2024/Negative for intraepithelial lesion\5490.png,Negative,0.0009421774201953076,2.4123052393494622e-08,3.816672807329108e-11,1.4801001472698558e-11,3.0119179678112465e-22,1.5750491390634872e-15,-1.8176142066283676e-22
28-05-2024/Negative for intraepithelial lesion\5491.png,Negative,0.0009718532407094319,2.2242035104401283e-09,1.1494602166601918e-11,7.815059283070291e-12,-7.246834708769473e-23,1.2803568150797543e-16,1.532254720261046e-23
28-05-2024/Negative for intraepithelial lesion\5495.png,Negative,0.0010599344653354462,1.8657446839016817e-11,1.9411582437521752e-13,2.0203075265228525e-12,4.892928190464064e-25,-8.105862453613913e-18,1.1667498532394285e-24
28-05-2024/Negative for intraepithelial lesion\5545.png,Negative,0.0007706624861672457,5.43315896689824e-10,2.1443624444881163e-13,5.60072259580791e-13,1.8338686749387647e-25,2.1301970614501263e-18,-6.3578864269733e-26
28-05-2024/Negative for intraepithelial lesion\5546.png,Negative,0.0007440293175276256,1.1301808281121487e-12,4.38771306279975e-13,1.278571779729836e-13,-2.7255564072286726e-26,-1.1611240849417298e-19,-1.3199530891315574e-26
28-05-2024/Negative for intraepithelial lesion\5551.png,Negative,0.0007718184551276403,5.739850463007285e-10,9.946749135605547e-14,2.0127771465359337e-13,2.423824706716514e-27,-3.978172863769085e-18,2.83762853867196e-26
28-05-2024/Negative for intraepithelial lesion\5552.png,Negative,0.0014320329239601252,3.8450354068708564e-08,2.613516417603599e-11,2.7788016307424255e-12,1.7768148485226653e-23,-4.491900905778246e-16,1.5655025057571594e-23
28-05-2024/Negative for intraepithelial lesion\5553.png,Negative,0.000910304152850412,4.089368402883148e-11,1.4636162559455091e-12,6.947751430862148e-13,-6.683567214311874e-25,-6.276608077182643e-19,2.1014757596790013e-25
28-05-2024/Negative for intraepithelial lesion\5554.png,Negative,0.0008621132639787573,1.8637049434964236e-09,7.377532707207761e-12,2.0552787815435954e-12,-1.5686979228671124e-24,-9.218909849357092e-18,7.847917558260206e-24
28-05-2024/Negative for intraepithelial lesion\5555.png,Negative,0.0006790741626059391,4.89689625013919e-13,1.7140742881845679e-15,1.166149212885707e-15,1.2875790906213957e-31,-4.55820748364368e-22,-1.6436811620981024e-30
28-05-2024/Negative for intraepithelial lesion\5565.png,Negative,0.0008703749350510433,6.077062754524018e-10,1.3325872749108557e-13,3.7466967521228706e-13,8.022310663838422e-26,6.169368608201209e-19,-2.3937728578093223e-26
28-05-2024/Negative for intraepithelial lesion\5566.png,Negative,0.0006967392559765178,1.9538116216810896e-10,4.6231525868428646e-14,4.807475531913769e-15,6.637378673036247e-29,-6.237263934649189e-20,-2.7042241059118385e-29
28-05-2024/Negative for intraepithelial lesion\5567.png,Negative,0.0009678273276181601,1.2286600240646442e-09,3.3300619622818064e-12,9.829191262251692e-12,3.288581192981913e-23,-5.648158810403673e-17,-4.561625078670462e-23
28-05-2024/Negative for intraepithelial lesion\5568.png,Negative,0.0011455541966353467,1.7974527596568496e-09,2.542952591672189e-13,6.251813616076183e-12,-3.610211188139768e-24,-1.75432406665341e-16,-7.007441796945797e-24
28-05-2024/Negative for intraepithelial lesion\5569.png,Negative,0.0008173188597145727,2.8714384326699527e-10,1.3441286083060778e-12,2.082377547262586e-12,-1.685544742172568e-25,-3.5285667001590623e-17,-3.479771528600926e-24
28-05-2024/Negative for intraepithelial lesion\5570.png,Negative,0.000696666147220688,3.6349269739154103e-12,8.543908715836563e-15,2.610148906087732e-15,7.813298390859037e-30,-2.562004962802887e-21,9.533387996265338e-30
28-05-2024/Negative for intraepithelial lesion\560.png,Negative,0.000684940748440511,5.09540637929507e-10,9.791346190839483e-13,1.0828873240438486e-14,4.673173296564968e-28,-1.7696811179123692e-19,1.0124036388496705e-27
28-05-2024/Negative for intraepithelial lesion\561.png,Negative,0.0007557444470449988,3.5614912004064607e-10,6.684510197253768e-13,3.738149859221251e-14,-5.2823089523701545e-27,-6.832800441473553e-19,-2.648478151362645e-27
28-05-2024/Negative for intraepithelial lesion\562.png,Negative,0.0009082585840534914,3.57731693915741e-10,1.5756608429700177e-13,1.6017311364894013e-12,-5.406948109433048e-25,9.079014393125318e-18,5.959336635654147e-25
28-05-2024/Negative for intraepithelial lesion\563.png,Negative,0.0008593371367681499,7.87724320786187e-09,3.251261851816181e-11,1.81839565265983e-11,3.68365802027648e-22,-1.3609480523305248e-15,-2.445266543594138e-22
28-05-2024/Negative for intraepithelial lesion\5636.png,Negative,0.0006764639101487563,2.8413308928378915e-12,1.761909440132269e-15,1.608086145706828e-15,-1.4271572082532213e-30,-2.7098556612426996e-21,2.2999944941150917e-30
28-05-2024/Negative for intraepithelial lesion\5637.png,Negative,0.0006847106402575096,7.615399539206371e-11,2.5393611884331915e-14,4.9134696706947786e-14,-1.655292054372367e-27,-4.269269051692031e-19,5.217724093876805e-28
28-05-2024/Negative for intraepithelial lesion\5638.png,Negative,0.0006852090625027568,5.252631512333683e-11,4.9736258960326193e-14,6.071808478950111e-15,1.905901996904641e-29,4.020733226622919e-20,-1.0377928903780704e-28
28-05-2024/Negative for intraepithelial lesion\564.png,Negative,0.0010453578957384713,6.38117434754331e-09,1.9139902862795804e-11,8.479762668712937e-12,1.0794252777321664e-22,2.386872498946818e-18,4.352839010504991e-24
28-05-2024/Negative for intraepithelial lesion\5641.png,Negative,0.0006676572391392172,1.4744457332186482e-14,5.4535844320224845e-16,3.492142947159471e-16,1.0029470930245873e-31,-6.299351380578061e-24,-1.1474361563230968e-31
28-05-2024/Negative for intraepithelial lesion\5642.png,Negative,0.0006859953025639784,6.38614874448035e-12,1.106150400943151e-14,7.557213156446301e-15,3.208860833059811e-29,-1.3248686648401295e-20,6.119236634874673e-29
28-05-2024/Negative for intraepithelial lesion\5643.png,Negative,0.0007045454552451777,4.450600759465555e-11,2.2634378459584843e-14,2.0488127173817262e-15,-6.136715540892267e-30,-5.737087227196176e-21,1.2529968549057641e-29
28-05-2024/Negative for intraepithelial lesion\5644.png,Negative,0.0009301985977989843,2.077596574358386e-11,1.1079152927891803e-12,3.234696923931138e-12,1.1122745701089307e-24,-2.9708981346026282e-18,6.021692417352787e-24
28-05-2024/Negative for intraepithelial lesion\5645.png,Negative,0.0006906522467061752,8.025925962316769e-13,4.820964183523003e-16,1.128864055806813e-14,3.2033077157025336e-31,-1.008190738557847e-20,2.6332815043877803e-29
28-05-2024/Negative for intraepithelial lesion\5646.png,Negative,0.0006846633023584198,2.8335396293786287e-12,4.7339255280032124e-15,6.91865292305452e-15,1.89089799997069e-29,1.126840405867661e-20,3.478841548790297e-29
28-05-2024/Negative for intraepithelial lesion\5647.png,Negative,0.000667719594966131,3.0071696919030204e-12,2.3385250626431843e-14,4.454722825163627e-15,-1.8408663165630428e-29,-4.312059042540137e-21,-4.157431789804192e-29
