H_Moment_1,H_Moment_2,H_Moment_3,H_Moment_4,H_Moment_5,H_Moment_6,H_Moment_7,S_Moment_1,S_Moment_2,S_Moment_3,S_Moment_4,S_Moment_5,S_Moment_6,S_Moment_7,V_Moment_1,V_Moment_2,V_Moment_3,V_Moment_4,V_Moment_5,V_Moment_6,V_Moment_7,G_Moment_1,G_Moment_2,G_Moment_3,G_Moment_4,G_Moment_5,G_Moment_6,G_Moment_7,cell_path,cell_label
0.00757486,6.8936e-08,4.60684e-10,1.61897e-09,1.2900800000000001e-18,4.15067e-13,5.39044e-19,0.0205117,6.66121e-08,8.93321e-09,1.25595e-09,1.22841e-18,-2.44051e-14,4.0235800000000004e-18,0.000667135,2.44761e-13,3.29611e-16,8.83163e-16,-1.55064e-31,-2.36308e-22,-4.50563e-31,0.000669032,7.04424e-13,2.03531e-16,2.42925e-16,-4.7204100000000004e-32,-1.8649699999999999e-22,-2.62591e-32,28-05-2024/Negative for intraepithelial lesion/3747.png,Negative for intraepithelial lesion
0.00479321,3.79978e-08,2.84599e-10,1.59891e-10,-2.1939099999999997e-20,2.75874e-14,-2.61153e-20,0.0292109,3.22733e-06,4.51832e-07,3.67767e-07,-1.4591e-13,-6.04129e-10,-3.44229e-14,0.000664702,1.29136e-12,6.47419e-16,1.09919e-16,-6.57306e-33,1.09331e-22,2.8576500000000003e-32,0.000664296,5.08204e-13,3.59527e-15,3.35357e-17,5.0229100000000005e-34,2.25368e-23,1.1633800000000001e-32,28-05-2024/Negative for intraepithelial lesion/3748.png,Negative for intraepithelial lesion
0.00498082,3.27669e-08,7.59032e-11,2.5299e-10,-2.1261599999999997e-20,3.30158e-14,2.78746e-20,0.0187819,6.96771e-07,9.39024e-08,4.92448e-08,-3.33006e-15,3.72014e-11,3.53042e-16,0.00066895,1.18702e-12,2.50777e-15,3.22579e-16,2.8087e-31,1.04172e-22,7.27325e-32,0.000673166,5.57531e-12,1.76297e-15,7.57306e-16,-4.8386699999999995e-31,2.18216e-22,7.2909199999999995e-31,28-05-2024/Negative for intraepithelial lesion/3749.png,Negative for intraepithelial lesion
0.00476052,3.38753e-07,3.03787e-10,9.23293e-10,4.80018e-19,2.84691e-13,9.320819999999999e-20,0.00773277,2.52972e-06,4.43238e-08,1.5087e-08,3.47551e-16,-2.83774e-12,-1.77254e-16,0.000703292,5.11994e-10,4.4977e-13,2.04446e-13,6.19903e-26,-6.49166e-19,-8.24327e-28,0.000676928,2.21786e-13,3.85136e-15,4.33891e-15,-1.4941900000000001e-29,-1.0226199999999999e-21,9.557020000000001e-30,28-05-2024/Negative for intraepithelial lesion/3750.png,Negative for intraepithelial lesion
0.00565233,4.32176e-09,1.75337e-10,2.18536e-10,-3.7876099999999997e-20,1.37003e-14,1.9883499999999998e-20,0.00784059,3.1603e-07,3.63378e-09,2.82377e-09,-6.453520000000001e-18,1.02496e-12,-6.33798e-18,0.000691469,4.0321e-11,4.28076e-14,3.33542e-14,-4.686099999999999e-28,-1.8809200000000001e-19,1.1699799999999999e-27,0.000699618,2.2151e-10,1.9944e-13,6.18625e-14,5.77283e-28,-2.09187e-19,6.84714e-27,28-05-2024/Negative for intraepithelial lesion/3751.png,Negative for intraepithelial lesion
0.00330797,5.17044e-07,1.09555e-11,5.89869e-09,-7.067100000000001e-19,4.1235e-12,1.32253e-18,0.00166422,2.00095e-07,2.87252e-10,7.32052e-11,5.7476599999999996e-21,-3.13748e-14,8.925e-21,0.00126012,1.49123e-08,8.01389e-11,9.32891e-11,-2.15004e-21,-8.39176e-15,7.77435e-21,0.000823106,1.64322e-09,2.29891e-12,5.28118e-12,9.235670000000001e-24,-1.31932e-16,-1.59162e-23,28-05-2024/Negative for intraepithelial lesion/3752.png,Negative for intraepithelial lesion
0.00664631,1.25067e-07,3.47476e-10,2.59129e-10,2.56852e-20,9.07779e-14,-7.339179999999999e-20,0.00131291,1.97371e-08,2.635e-10,4.65331e-11,-3.3707999999999997e-21,-2.3906e-15,-3.8971599999999994e-21,0.00102023,3.11433e-08,1.13647e-11,3.11164e-11,5.04228e-22,-4.56571e-15,2.96897e-22,0.000797988,1.13721e-09,9.13031e-13,1.79442e-12,5.97689e-25,-3.53337e-17,-2.21771e-24,28-05-2024/Negative for intraepithelial lesion/3753.png,Negative for intraepithelial lesion
0.00528763,5.0817e-08,3.8103e-11,1.8084e-09,1.9303000000000002e-19,4.01021e-13,-4.33686e-19,0.00151901,7.49456e-08,5.04411e-10,1.2229e-10,-3.024e-20,-2.31049e-15,-2.83367e-21,0.000972508,1.45588e-08,8.61245e-12,3.05421e-11,3.74211e-22,-2.21474e-15,-3.24558e-22,0.00139949,4.65096e-08,3.7413e-12,1.68699e-11,-7.88697e-23,3.27562e-15,-1.08359e-22,28-05-2024/Negative for intraepithelial lesion/3754.png,Negative for intraepithelial lesion
0.00498233,5.76073e-07,1.08466e-10,8.47622e-09,-8.12638e-18,6.427e-12,-1.2647000000000002e-19,0.00249341,2.10578e-07,4.88453e-09,2.41887e-09,3.510710000000001e-18,4.07519e-13,-7.536810000000001e-18,0.00075304,7.3115e-10,2.76927e-12,1.5339e-12,-3.1604900000000002e-24,5.7187e-18,-7.611970000000001e-26,0.000889364,1.30614e-09,7.3748e-12,4.16685e-12,1.8561500000000002e-23,-9.34869e-18,-1.37483e-23,28-05-2024/Negative for intraepithelial lesion/3755.png,Negative for intraepithelial lesion
0.00522124,1.62154e-06,5.64678e-09,2.26291e-09,-6.9213500000000005e-18,2.67419e-12,4.1867200000000005e-18,0.0171266,1.91722e-05,5.83026e-08,3.37057e-07,2.98499e-14,1.25238e-09,-3.66267e-14,0.000664871,1.62019e-10,1.07458e-13,1.41692e-14,-5.5252e-28,-1.7985500000000001e-19,-2.01931e-29,0.0006628,3.35828e-12,5.92845e-15,2.53299e-15,-9.38389e-30,-4.64082e-21,-2.87923e-30,28-05-2024/Negative for intraepithelial lesion/3762.png,Negative for intraepithelial lesion
0.00555219,3.03421e-08,1.9366e-10,6.41851e-11,4.63634e-21,-3.15043e-15,-5.45096e-21,0.0166241,6.6115e-07,4.92911e-09,2.66546e-08,4.98225e-17,-1.91643e-12,-3.01432e-16,0.000660505,1.00524e-12,1.58918e-15,6.57974e-17,-2.06835e-32,-6.540630000000001e-23,4.98835e-33,0.000664053,1.07731e-12,6.16244e-16,2.58742e-16,-2.14657e-33,-1.88477e-22,1.0329599999999999e-31,28-05-2024/Negative for intraepithelial lesion/3763.png,Negative for intraepithelial lesion
0.0112427,1.01214e-06,5.11518e-09,1.92165e-09,2.9388200000000004e-18,-4.99859e-13,-5.2593800000000004e-18,0.00741888,2.98736e-06,5.39012e-09,3.77458e-08,-3.62002e-16,6.42302e-11,3.98529e-16,0.000693932,2.01672e-09,2.10737e-12,2.1412e-13,-3.14864e-26,-6.94155e-18,1.40344e-25,0.000689375,5.99241e-13,1.65492e-14,1.39879e-14,1.22911e-28,9.839539999999999e-21,1.73741e-28,28-05-2024/Negative for intraepithelial lesion/3764.png,Negative for intraepithelial lesion
0.00658376,2.65502e-07,4.92735e-09,4.24272e-09,1.53659e-17,-1.383e-12,-1.18406e-17,0.00985605,4.02124e-08,1.97545e-08,4.8811e-08,7.38907e-16,5.81663e-14,1.32338e-15,0.00067845,1.59362e-10,9.40818e-14,1.4544e-13,-1.4439e-26,-1.81075e-18,8.99745e-27,0.000661545,6.14635e-13,1.06075e-15,7.51091e-16,5.77901e-31,-4.91285e-23,-3.39836e-31,28-05-2024/Negative for intraepithelial lesion/3765.png,Negative for intraepithelial lesion
0.0396594,0.000422256,1.12543e-06,1.84321e-06,2.56858e-12,2.00632e-08,-6.70816e-13,0.456621,0.0659185,0.00230859,0.00223559,-1.19776e-06,8.62703e-05,4.93554e-06,0.000656958,1.05196e-13,9.040420000000001e-18,1.2648e-17,7.316509999999999e-35,-2.04385e-24,1.13747e-34,0.000656026,1.7717e-13,5.21727e-16,3.23495e-17,-4.02632e-33,-1.3278500000000002e-23,-1.20458e-33,28-05-2024/Negative for intraepithelial lesion/3766.png,Negative for intraepithelial lesion
0.00886723,5.0484e-07,2.0424e-09,4.34244e-08,2.29268e-16,-2.81427e-11,-3.38639e-16,0.11763,0.000148689,2.2217e-07,0.000206749,1.01538e-09,-4.51256e-08,9.65626e-10,0.000656741,1.19019e-13,1.58376e-16,1.33114e-17,-5.63525e-34,-2.1131100000000003e-24,-2.36636e-34,0.00065765,6.15683e-14,9.69169e-17,1.55284e-17,4.96482e-34,3.48778e-24,3.4117000000000003e-34,28-05-2024/Negative for intraepithelial lesion/3767.png,Negative for intraepithelial lesion
0.00871045,5.83887e-06,3.24851e-08,4.18901e-08,2.74009e-16,4.13886e-11,1.5208e-15,0.105201,0.00230984,0.000109252,0.000166789,2.07043e-08,6.64004e-06,8.84574e-09,0.000656297,4.72295e-12,4.56162e-15,2.03001e-16,1.9531499999999998e-31,-4.39542e-22,3.6019400000000004e-33,0.000657268,3.73557e-13,5.25531e-16,5.38631e-16,9.26821e-32,-2.2942199999999998e-22,-2.71172e-31,28-05-2024/Negative for intraepithelial lesion/3768.png,Negative for intraepithelial lesion
0.00805908,9.50492e-06,3.17606e-08,9.73816e-09,7.23018e-17,1.95566e-11,1.55251e-16,0.102568,0.00340125,5.986e-05,2.20148e-05,7.45589e-10,1.13875e-06,2.87712e-10,0.000655914,1.7193e-11,2.09335e-14,7.84385e-16,3.17808e-30,-3.23827e-21,-4.85448e-32,0.000656701,1.84284e-14,2.37231e-16,1.37484e-16,2.41458e-32,-8.300740000000001e-24,5.78591e-33,28-05-2024/Negative for intraepithelial lesion/3769.png,Negative for intraepithelial lesion
0.00789681,1.26554e-06,4.43158e-09,4.75987e-09,4.1365e-18,3.54668e-12,2.14662e-17,0.012407,2.69437e-08,7.3839e-09,2.72339e-10,-9.577239999999999e-20,-7.42148e-15,3.74133e-19,0.000694421,3.81364e-10,1.58439e-15,3.11185e-14,1.56592e-28,-5.93246e-19,-1.5238900000000002e-28,0.000692479,2.21512e-10,1.14571e-15,1.50657e-14,-4.92556e-29,-2.20652e-19,3.86226e-29,28-05-2024/Negative for intraepithelial lesion/3770.png,Negative for intraepithelial lesion
0.00183479,2.259e-07,4.10582e-10,4.12455e-11,-2.58116e-21,-5.02494e-16,-4.7060299999999995e-21,0.00465387,9.70306e-08,6.66935e-09,7.33376e-09,-3.55435e-17,1.6435e-12,3.69772e-17,0.00102744,1.18503e-09,2.85832e-12,2.25047e-12,-5.66222e-24,-4.9617e-17,-7.19655e-25,0.000864779,3.89613e-10,3.7058e-13,1.97541e-13,4.4137999999999997e-26,3.7489e-18,3.01411e-26,28-05-2024/Negative for intraepithelial lesion/3771.png,Negative for intraepithelial lesion
0.00858933,3.01617e-06,2.52715e-08,4.98189e-09,-2.3035e-18,-8.66115e-13,-5.5852e-17,0.00941253,7.99477e-08,7.29465e-10,2.29698e-08,-6.28999e-17,2.44342e-12,6.98867e-17,0.000724326,4.53769e-10,6.7145e-13,8.14427e-13,-5.77352e-25,-1.73466e-17,1.71418e-25,0.000683066,1.09297e-10,5.42422e-14,7.98029e-14,3.5064599999999996e-27,-8.32352e-19,3.90793e-27,28-05-2024/Negative for intraepithelial lesion/3772.png,Negative for intraepithelial lesion
0.00667113,7.48361e-07,3.30646e-09,1.19114e-10,-5.85634e-20,-8.12651e-14,-4.6457099999999995e-20,0.0142241,2.54815e-06,2.09635e-08,1.05343e-09,2.69437e-18,1.42022e-12,-4.15297e-18,0.000666961,3.0441e-10,6.28506e-14,7.09361e-15,-1.4479900000000001e-28,5.29345e-21,-3.83096e-29,0.000679072,5.31578e-11,7.68953e-14,3.54206e-14,-1.0521e-27,-2.43095e-19,1.51996e-27,28-05-2024/Negative for intraepithelial lesion/3773.png,Negative for intraepithelial lesion
0.00182976,1.11853e-09,1.79622e-10,3.38177e-10,-7.50711e-20,-6.10625e-15,3.6211e-20,0.0027989,3.05305e-07,1.68916e-10,5.2614e-09,4.94485e-18,2.90675e-12,-3.8820800000000003e-19,0.000702555,1.48659e-10,7.74159e-14,5.36446e-15,7.229130000000001e-29,-2.6634899999999997e-20,-8.200650000000001e-29,0.000786799,9.72883e-10,3.55259e-12,4.31648e-13,2.37196e-25,4.98554e-21,4.79013e-25,28-05-2024/Negative for intraepithelial lesion/3774.png,Negative for intraepithelial lesion
0.00682484,8.1006e-07,9.25875e-10,1.06148e-09,-5.09091e-19,-8.04244e-13,-9.209700000000002e-19,0.013841,4.1601e-06,1.84026e-09,2.11008e-08,7.16457e-17,4.07866e-11,-1.10255e-16,0.000678521,9.47388e-10,2.62397e-13,5.86249e-14,-6.50359e-27,-1.7135600000000001e-18,3.2515699999999995e-27,0.000675051,3.48757e-11,1.56867e-14,2.18006e-14,3.98284e-28,-1.2159e-19,6.24666e-29,28-05-2024/Negative for intraepithelial lesion/3775.png,Negative for intraepithelial lesion
0.00674257,1.1084e-06,2.15134e-09,1.02898e-11,-1.29346e-21,-8.2104e-15,-8.1902e-22,0.014294,5.18854e-06,1.81363e-08,3.84633e-11,3.1035599999999995e-20,4.34169e-14,-8.29533e-21,0.000670571,6.28735e-10,8.29607e-14,1.08831e-14,4.22999e-29,-9.57457e-21,-3.24266e-28,0.000674005,9.75489e-11,3.67709e-14,1.21752e-14,1.1825100000000001e-28,-1.10481e-19,2.28868e-28,28-05-2024/Negative for intraepithelial lesion/3776.png,Negative for intraepithelial lesion
0.00462724,1.08855e-06,1.57698e-08,2.43774e-08,4.77112e-16,1.44288e-11,-2.85059e-17,0.00502542,1.06893e-06,7.65094e-09,1.34304e-08,1.65507e-17,1.13499e-11,1.35131e-16,0.000731604,4.22971e-10,1.02339e-15,7.34842e-14,4.44549e-28,-3.30856e-19,-4.5658e-28,0.00070285,9.34003e-11,1.30395e-13,7.3345e-14,-1.80531e-27,-1.95903e-19,-6.94186e-27,28-05-2024/Negative for intraepithelial lesion/3777.png,Negative for intraepithelial lesion
0.0027612,3.11357e-07,1.06311e-10,5.44641e-09,4.139540000000001e-18,3.03096e-12,1.9923e-19,0.00360894,1.34575e-06,2.26987e-09,1.45477e-08,6.54455e-17,1.66964e-11,-5.20135e-17,0.0006941,2.05825e-10,3.58531e-13,5.51755e-14,-5.24919e-28,-3.78446e-19,7.7426e-27,0.000700266,7.03687e-10,5.6626e-13,2.19726e-13,-6.1309e-26,-5.6081800000000005e-18,4.7416e-26,28-05-2024/Negative for intraepithelial lesion/3778.png,Negative for intraepithelial lesion
0.00160171,2.93876e-08,5.78479e-11,1.91944e-11,-1.8566e-22,-2.41054e-15,-6.12056e-22,0.00136627,9.67183e-08,1.71431e-10,3.04501e-11,-1.965e-21,-9.46528e-15,-9.89387e-22,0.000996727,4.71483e-09,1.24005e-12,3.31779e-12,3.41933e-24,2.07927e-16,5.7962500000000005e-24,0.000778243,9.52009e-10,3.95259e-12,8.23087e-13,8.43709e-25,-2.51064e-17,1.2215500000000002e-24,28-05-2024/Negative for intraepithelial lesion/3779.png,Negative for intraepithelial lesion
0.0017982,6.70536e-08,8.55792e-11,1.43484e-10,-1.3141899999999999e-20,-3.68518e-14,8.94936e-21,0.00209121,2.2166e-07,7.23587e-10,6.87718e-10,-4.45585e-19,-3.05975e-13,1.91855e-19,0.000680099,2.82896e-11,9.68918e-14,2.88891e-14,-1.51376e-27,1.45097e-19,-2.11227e-28,0.000667907,1.832e-10,1.7621e-13,7.08923e-15,2.96341e-30,-4.9239299999999994e-20,-2.5054400000000002e-28,28-05-2024/Negative for intraepithelial lesion/3780.png,Negative for intraepithelial lesion
0.00591164,1.48714e-08,2.89657e-10,1.49603e-10,-2.8932399999999997e-20,6.88384e-16,1.1522599999999999e-20,0.0167671,1.63494e-07,2.11068e-09,3.15275e-09,-7.78919e-18,-1.2541e-13,-2.3393600000000003e-18,0.000664028,5.22215e-12,2.71424e-15,3.13671e-16,-2.87461e-31,-7.09612e-22,3.36561e-32,0.000668819,8.19552e-13,2.67171e-17,1.15708e-16,-4.7339000000000005e-33,-9.841280000000001e-23,4.35645e-33,28-05-2024/Negative for intraepithelial lesion/3781.png,Negative for intraepithelial lesion
0.00167766,1.01821e-07,7.39972e-12,8.86582e-11,-4.69961e-22,-7.77921e-15,-2.22167e-21,0.00156753,3.3847e-08,5.33765e-11,2.50924e-11,-1.83273e-22,-4.39004e-15,-8.99835e-22,0.00106612,9.83407e-09,2.5303e-12,2.14614e-12,-4.15989e-25,1.11695e-16,4.98384e-24,0.000967299,2.84194e-09,1.07023e-12,2.54814e-12,-2.12833e-24,-4.93845e-17,3.63006e-24,28-05-2024/Negative for intraepithelial lesion/3845.png,Negative for intraepithelial lesion
0.00187821,1.7331e-07,7.85017e-10,3.13239e-10,1.55263e-19,-1.16064e-13,-4.5452699999999996e-21,0.00213774,4.27555e-08,9.91183e-10,1.09381e-09,-6.12312e-19,-1.63047e-13,9.60313e-19,0.000850994,2.26964e-09,2.95777e-12,4.86938e-12,-1.84736e-23,-1.84526e-16,-4.6844699999999995e-25,0.000745048,8.90038e-11,4.60935e-13,5.63071e-13,2.7761e-25,-5.0288900000000005e-18,-7.22436e-26,28-05-2024/Negative for intraepithelial lesion/3846.png,Negative for intraepithelial lesion
0.0039684,1.4368e-06,9.05786e-10,1.54485e-08,3.77255e-17,1.85e-11,-4.37758e-17,0.00292825,5.85582e-07,3.08226e-09,5.32051e-09,2.13312e-17,3.59889e-12,3.0338300000000004e-18,0.000806894,5.21893e-09,7.13174e-13,1.87649e-12,9.00925e-25,-8.72433e-17,1.9750100000000002e-24,0.000995552,1.4743e-09,3.89914e-12,2.35576e-12,5.02522e-24,7.2374e-17,-5.0717700000000005e-24,28-05-2024/Negative for intraepithelial lesion/3847.png,Negative for intraepithelial lesion
0.0057026,2.0283e-06,4.56301e-09,1.59193e-08,5.0229300000000004e-18,2.25101e-11,-1.35586e-16,0.00249886,6.14582e-08,2.0942e-09,2.1227e-09,4.4714400000000005e-18,4.51183e-13,-1.90986e-19,0.000855356,1.26897e-08,4.73422e-12,2.87e-12,-9.044840000000001e-24,-3.14258e-16,-5.48699e-24,0.000892247,5.75686e-10,6.45816e-12,7.48942e-12,5.1853200000000005e-23,-1.58104e-16,-4.926e-24,28-05-2024/Negative for intraepithelial lesion/3848.png,Negative for intraepithelial lesion
0.00133369,1.41198e-10,1.49629e-13,2.41593e-13,-4.56234e-26,2.1475300000000003e-18,-5.33371e-27,0.00261463,2.9693e-08,7.31144e-11,7.14306e-11,-2.74536e-21,-9.00617e-15,4.37156e-21,0.00081715,3.42188e-10,4.5941e-13,6.339e-13,-3.3878000000000004e-25,-1.16076e-17,-4.74195e-26,0.00093556,5.42979e-10,8.08824e-13,1.04683e-12,8.89855e-25,1.93667e-17,-3.68796e-25,28-05-2024/Negative for intraepithelial lesion/3849.png,Negative for intraepithelial lesion
0.00693305,3.46619e-06,1.19519e-08,2.24492e-08,-2.96286e-16,3.67297e-11,-2.17795e-16,0.00991867,2.90148e-06,1.17489e-08,2.91964e-08,7.04936e-17,4.03757e-11,5.3613e-16,0.000705226,4.84515e-10,3.83164e-13,3.29967e-13,-9.69462e-27,-6.70689e-18,1.16926e-25,0.000696414,2.74897e-11,1.84442e-14,8.67941e-15,3.40751e-29,-3.17707e-20,-1.04396e-28,28-05-2024/Negative for intraepithelial lesion/3852.png,Negative for intraepithelial lesion
0.0023995,3.00761e-07,3.22253e-11,2.13378e-10,-1.43202e-20,5.74573e-14,1.0392499999999998e-20,0.00427711,5.50052e-07,5.76147e-09,4.15451e-10,5.79123e-19,2.80473e-13,2.7884000000000003e-19,0.000817404,5.07895e-09,6.60014e-12,1.18663e-13,5.397110000000001e-26,-2.8238500000000002e-18,-9.008410000000001e-26,0.000967859,3.36592e-09,2.34981e-12,7.15272e-12,2.91397e-23,-1.6969e-16,-3.2829300000000003e-24,28-05-2024/Negative for intraepithelial lesion/3976.png,Negative for intraepithelial lesion
0.002454,8.33524e-08,1.02788e-09,1.0414e-10,-2.5087599999999997e-20,1.23562e-14,-2.30546e-20,0.00290603,2.06776e-07,1.45042e-09,5.21209e-10,-2.74424e-19,-4.91506e-14,3.60637e-19,0.00102224,2.21385e-08,2.21392e-11,1.86841e-11,-2.38389e-22,2.08795e-15,-2.9593e-22,0.000949238,1.02041e-08,2.09357e-12,1.22669e-11,1.98479e-23,8.7227e-16,-5.89113e-23,28-05-2024/Negative for intraepithelial lesion/3977.png,Negative for intraepithelial lesion
0.00334301,1.22567e-06,1.94106e-09,1.06444e-10,4.4465099999999995e-20,1.09164e-13,1.90745e-20,0.00251604,1.10058e-07,1.71508e-10,9.08087e-10,-2.76908e-19,1.77421e-13,-2.27491e-19,0.00103279,4.35705e-08,9.64578e-12,2.22187e-12,-7.55893e-24,-3.3142e-16,-6.976e-24,0.00099874,5.45268e-11,4.4946e-12,2.68729e-12,2.1245600000000003e-24,-9.168280000000001e-18,9.0945e-24,28-05-2024/Negative for intraepithelial lesion/3978.png,Negative for intraepithelial lesion
0.00174791,3.21016e-08,7.64799e-11,2.53649e-11,-8.89552e-22,-2.25385e-15,-6.75863e-22,0.00278631,2.44379e-07,1.16186e-09,1.47807e-09,1.93427e-18,4.23023e-13,-1.01699e-19,0.00118505,3.00599e-09,2.0639e-11,8.90409e-11,3.7666399999999996e-21,4.07191e-15,6.1833099999999995e-22,0.00132516,4.27302e-08,1.57267e-11,6.54131e-13,-4.84034e-25,2.99433e-17,2.0414600000000003e-24,28-05-2024/Negative for intraepithelial lesion/3979.png,Negative for intraepithelial lesion
0.00164625,1.83358e-09,9.79998e-11,2.0005e-11,2.46008e-22,-8.28404e-16,8.50921e-22,0.00525814,1.37217e-07,1.61646e-08,3.00732e-09,1.32249e-17,1.0891e-13,-1.62711e-17,0.000841642,2.62139e-10,4.04425e-12,3.91943e-13,1.58393e-25,-2.9727500000000002e-18,-4.6735e-25,0.000849663,4.97918e-09,1.76414e-12,8.72949e-14,3.42622e-27,-5.1065300000000005e-18,-3.40853e-26,28-05-2024/Negative for intraepithelial lesion/3980.png,Negative for intraepithelial lesion
0.00252539,7.79126e-07,1.30241e-10,1.73805e-11,8.13502e-22,-6.47509e-15,-1.4840899999999999e-22,0.00208285,1.30183e-07,1.44834e-10,3.76179e-11,-1.02763e-21,6.46811e-15,2.57953e-21,0.00124614,1.60009e-08,3.09646e-11,4.72645e-12,-4.48906e-23,1.56451e-16,3.54156e-23,0.000742728,1.4745e-10,7.48138e-13,7.74404e-13,-5.80824e-25,-6.3049e-18,-1.00433e-25,28-05-2024/Negative for intraepithelial lesion/3981.png,Negative for intraepithelial lesion
0.00152314,8.30236e-09,2.94576e-10,1.56468e-10,2.6988899999999997e-20,-8.4574e-15,-2.0000599999999997e-20,0.0016073,2.79563e-08,1.12462e-10,2.39009e-10,2.4543799999999998e-20,2.39563e-14,-3.0546499999999996e-20,0.0014182,7.28486e-08,6.11389e-11,1.66402e-10,-2.88786e-21,-4.40667e-14,-1.6533799999999998e-20,0.00189923,1.01691e-08,5.87561e-12,4.06121e-12,1.6825700000000002e-23,-2.43235e-16,1.05102e-23,28-05-2024/Negative for intraepithelial lesion/3982.png,Negative for intraepithelial lesion
0.00148399,9.24599e-08,1.58908e-10,6.35046e-11,5.631559999999999e-21,-2.52984e-15,-2.9970999999999997e-21,0.00293773,4.45011e-07,3.81767e-10,1.61998e-10,2.55059e-20,9.18928e-14,3.11844e-20,0.00126143,2.47102e-08,1.00519e-11,6.24348e-12,3.3329900000000003e-23,-5.23731e-16,3.65448e-23,0.0010854,1.08038e-10,1.24712e-12,3.05093e-13,1.79e-25,5.73372e-19,5.80974e-26,28-05-2024/Negative for intraepithelial lesion/3983.png,Negative for intraepithelial lesion
0.00127703,2.66018e-08,9.02044e-12,1.53809e-12,-4.2508900000000004e-24,1.51279e-16,-3.84091e-24,0.00201954,2.39393e-09,3.49177e-10,9.51308e-11,4.77586e-21,-4.39074e-15,-1.66675e-20,0.00171415,1.13459e-08,7.1585e-12,1.15012e-11,-1.04043e-22,1.21908e-15,8.09034e-24,0.0013042,2.24667e-09,7.32663e-13,2.03413e-13,4.11373e-26,-4.71057e-19,6.68899e-26,28-05-2024/Negative for intraepithelial lesion/3984.png,Negative for intraepithelial lesion
0.00592356,2.63913e-08,1.03004e-10,3.72852e-11,1.80548e-21,4.23312e-15,-1.4419699999999999e-21,0.00473278,3.87325e-08,1.86546e-10,9.49195e-12,-3.67432e-22,-1.82079e-15,-1.56612e-22,0.000774898,1.88141e-11,2.12502e-14,3.31373e-15,-3.16727e-30,-1.86125e-21,-2.7626300000000003e-29,0.000777358,2.60885e-12,7.93419e-16,2.22192e-15,-1.90076e-30,2.71195e-21,2.2562100000000002e-30,28-05-2024/Negative for intraepithelial lesion/4165.png,Negative for intraepithelial lesion
0.00257835,2.61558e-08,1.10875e-10,7.28373e-11,-5.77664e-21,1.12725e-14,3.07813e-21,0.00412912,5.53084e-07,3.28571e-09,1.23667e-09,9.82109e-19,-7.37184e-13,-2.29122e-18,0.000761225,5.54564e-10,5.19019e-13,8.29408e-13,3.33854e-25,5.07121e-18,-4.29738e-25,0.000725652,2.22774e-10,1.2851e-12,3.73633e-13,1.90481e-25,-5.53058e-18,1.7535e-25,28-05-2024/Negative for intraepithelial lesion/4166.png,Negative for intraepithelial lesion
0.00342495,1.30384e-07,1.18944e-09,4.52702e-10,2.52275e-19,-1.648e-15,-2.1612300000000001e-19,0.00977589,6.76602e-07,9.62538e-09,4.22256e-09,2.68274e-17,-1.71092e-12,-2.22926e-18,0.000693901,5.97918e-11,5.68116e-14,7.26421e-15,-2.6792200000000004e-29,5.608909999999999e-20,-1.45118e-28,0.000717881,5.93219e-11,1.1757e-14,3.15899e-14,3.90109e-28,-2.34561e-19,-4.67381e-28,28-05-2024/Negative for intraepithelial lesion/4167.png,Negative for intraepithelial lesion
0.00187952,2.55167e-09,3.6611e-11,2.72233e-10,-1.2340899999999998e-20,1.05298e-14,-2.4214599999999997e-20,0.0091325,2.60364e-07,1.95759e-09,1.79217e-09,-2.89133e-18,8.78088e-13,1.7054500000000002e-18,0.000694599,4.36368e-12,1.00119e-14,2.4544e-14,2.76215e-28,-4.65945e-21,-2.6783500000000002e-28,0.000705936,1.76712e-13,2.76323e-15,4.22855e-16,-1.6254799999999998e-31,8.5334e-24,-4.27204e-31,28-05-2024/Negative for intraepithelial lesion/4168.png,Negative for intraepithelial lesion
0.00157354,6.86722e-09,3.70624e-11,2.22281e-11,-5.43706e-22,-1.43207e-15,-3.33811e-22,0.00868284,2.85941e-07,4.2455e-09,1.46791e-09,1.9497700000000002e-18,-4.8209e-13,-3.1027300000000004e-18,0.000700919,9.86871e-12,2.01836e-14,2.75565e-15,-6.2847600000000004e-30,5.7928099999999996e-21,-1.95665e-29,0.000707585,1.38401e-11,1.43961e-14,4.26359e-15,3.06003e-29,-1.5814899999999998e-20,1.3393500000000002e-29,28-05-2024/Negative for intraepithelial lesion/4169.png,Negative for intraepithelial lesion
0.00392877,1.12916e-07,5.35872e-10,1.65057e-10,3.8766899999999995e-20,-5.15577e-14,3.01136e-20,0.011938,1.83842e-06,3.83805e-08,1.12635e-08,-5.80671e-17,9.27711e-12,-2.26877e-16,0.000676208,2.20367e-11,7.59229e-14,1.53137e-14,4.93456e-28,1.6872099999999998e-20,-1.70748e-28,0.000685178,1.70828e-12,1.16386e-14,9.64169e-15,9.94459e-29,3.5121299999999996e-21,2.3288000000000002e-29,28-05-2024/Negative for intraepithelial lesion/4170.png,Negative for intraepithelial lesion
